plot_name,series,position,n,mean,std,q02_5,q25,median,q75,q97_5
n3_entropy_relative_curve,N2P,0.0,118,2.1753552584384415,0.31858810547930433,1.5567638986415868,2.0019067848685133,2.2448038793097282,2.4032230110454016,2.64294410304156
n3_entropy_relative_curve,N2P,0.00392156862745098,118,0.9274344544211055,0.3438709462718823,0.34752576367914806,0.6495912545353955,0.9061096012318199,1.198330293888494,1.6153016145763133
n3_entropy_relative_curve,N2P,0.00784313725490196,118,0.7499184573870813,0.3044520785460286,0.17400283689488277,0.525867205346845,0.7625029523607763,0.9806757521760759,1.3480772126454343
n3_entropy_relative_curve,N2P,0.011764705882352941,118,0.6794097542369002,0.2497136069093091,0.24242096419452971,0.471888844507705,0.6703065302815086,0.873672361358644,1.1360324504091406
n3_entropy_relative_curve,N2P,0.01568627450980392,118,0.6707594415111982,0.2991115610544536,0.12500471512053837,0.4852111089325702,0.6824037900430827,0.8651372663994672,1.2254332600520053
n3_entropy_relative_curve,N2P,0.0196078431372549,118,0.6683384831537967,0.2977738440500412,0.16325104697886567,0.46866427189616444,0.6416376803855193,0.8485250415972934,1.4080044087999397
n3_entropy_relative_curve,N2P,0.023529411764705882,118,0.6465700050935108,0.31312132509886414,0.15564501369111478,0.3739733396391669,0.6360497865828841,0.8279832449124753,1.3002587805340824
n3_entropy_relative_curve,N2P,0.027450980392156862,118,0.6572530231499316,0.2988724377801006,0.13416116908691375,0.4667647946881028,0.6370555200794157,0.8321306776431691,1.4211466646995898
n3_entropy_relative_curve,N2P,0.03137254901960784,118,0.6677267749654053,0.3135516685864089,0.18418949710164262,0.4461790044585734,0.6545197466031516,0.840328052120677,1.4022000060365385
n3_entropy_relative_curve,N2P,0.03529411764705882,118,0.7018920302330136,0.32588496752158413,0.14841702726437545,0.4863346168950531,0.6647870826832669,0.8967584376517335,1.410094359653154
n3_entropy_relative_curve,N2P,0.0392156862745098,118,0.7024600412862072,0.2938783281016141,0.22880418920547707,0.46700836106343957,0.6965676681652094,0.8678999123532721,1.263399125952447
n3_entropy_relative_curve,N2P,0.043137254901960784,118,0.7083900882149385,0.3187753581250331,0.15813793489463365,0.5059313413512142,0.6859882057054445,0.899177640644004,1.5222070278960702
n3_entropy_relative_curve,N2P,0.047058823529411764,118,0.7006976360018551,0.3245721455814337,0.14454134398601942,0.45477706619633745,0.7174476443771095,0.9190181714728165,1.403026148271317
n3_entropy_relative_curve,N2P,0.050980392156862744,118,0.6867358837234733,0.3481611700855698,0.17947975129714888,0.4427831947361818,0.6154680549908647,0.9147037965378911,1.5072380860492132
n3_entropy_relative_curve,N2P,0.054901960784313725,118,0.677276868202853,0.3161378640373664,0.18062718582121504,0.44942791369045737,0.6451433494931524,0.871434512657175,1.4000192739985193
n3_entropy_relative_curve,N2P,0.058823529411764705,118,0.7040059226920297,0.3247699685767414,0.13323801652719858,0.4917848984468781,0.6693570185969999,0.8858066026628688,1.3820364615036498
n3_entropy_relative_curve,N2P,0.06274509803921569,118,0.6914485296553137,0.31555433763838764,0.14711057198069333,0.41898702092159706,0.6986944111809649,0.92170964783238,1.3859890372143497
n3_entropy_relative_curve,N2P,0.06666666666666667,118,0.675289424327536,0.3228807753712172,0.18664790036953594,0.4429689674322559,0.6377725292583977,0.8589820485896242,1.4150494313832118
n3_entropy_relative_curve,N2P,0.07058823529411765,118,0.7146717109242524,0.34979703404298745,0.12500407983055534,0.4606602135374907,0.7153796180877453,0.9167560201929447,1.5371474132131842
n3_entropy_relative_curve,N2P,0.07450980392156863,118,0.7197388410845155,0.31295972170893205,0.16887112936478338,0.503229407353611,0.7252828349935188,0.8827837901121105,1.4751165669634179
n3_entropy_relative_curve,N2P,0.0784313725490196,118,0.6758422150820932,0.32780566193699734,0.13799629045311568,0.43980338991505386,0.6210472227440167,0.8745047822072123,1.3640381527274001
n3_entropy_relative_curve,N2P,0.08235294117647059,118,0.6928413215562015,0.31865668483212756,0.11292247023198859,0.4908565619120709,0.6585231986228095,0.8835852597951781,1.4643221464008322
n3_entropy_relative_curve,N2P,0.08627450980392157,118,0.6610055453763211,0.31516197522067496,0.09398658168447521,0.4335048850142807,0.6563790012564883,0.8141622010818242,1.2964786887140605
n3_entropy_relative_curve,N2P,0.09019607843137255,118,0.7018574426637759,0.30843649822291874,0.12359262153286121,0.5128001155502306,0.6806293120635433,0.8799179900339984,1.3184764582033368
n3_entropy_relative_curve,N2P,0.09411764705882353,118,0.6786729723452949,0.3436614879361011,0.09460201691499084,0.44069578428795575,0.6578699165345598,0.929743968829299,1.3008805237113326
n3_entropy_relative_curve,N2P,0.09803921568627451,118,0.672492794454737,0.32205184935210746,0.0780168169179648,0.4346756814914412,0.6775408152856868,0.8937055760277607,1.2632439235092074
n3_entropy_relative_curve,N2P,0.10196078431372549,118,0.6740437423972403,0.3183844233069455,0.11506109254505589,0.47671310233036257,0.641353475919834,0.8465610710628162,1.401695088065835
n3_entropy_relative_curve,N2P,0.10588235294117647,118,0.6633146153159112,0.31036802954271847,0.10970743502148152,0.44291117715228256,0.6590534330993731,0.8539334299823593,1.3211318024401144
n3_entropy_relative_curve,N2P,0.10980392156862745,118,0.688245049254942,0.3184715697334452,0.10974978626348961,0.46283197433043777,0.6754360694901458,0.9019423005627261,1.2808624424770725
n3_entropy_relative_curve,N2P,0.11372549019607843,118,0.6850175359184559,0.3225148306242987,0.15636744747976758,0.41006056176649736,0.6854234391344389,0.8758447005279101,1.3199283354302562
n3_entropy_relative_curve,N2P,0.11764705882352941,118,0.6913291181064832,0.3227478028881853,0.163545277703514,0.4396876863225272,0.6540127830025062,0.9089822564204123,1.368726607534538
n3_entropy_relative_curve,N2P,0.12156862745098039,118,0.6928579309369742,0.320245973241265,0.16338811330370404,0.4753164562573119,0.6969586418007969,0.9209643173479856,1.3934337222169715
n3_entropy_relative_curve,N2P,0.12549019607843137,118,0.6933671052432213,0.3384134389375159,0.11333577055267116,0.43544632867901756,0.7013664583917718,0.9324422768942713,1.388844743066022
