plot_name,series,position,n,mean,std,q02_5,q25,median,q75,q97_5
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.0,129,2.206150972423978,0.3529140601101112,1.2707617458455687,2.056869355423632,2.2905859216911506,2.4456933295732592,2.7304602969604517
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.00392156862745098,129,0.9141296395344491,0.3351276135782052,0.28812689559553284,0.6695454436491732,0.8983983681571003,1.1746596752544114,1.5015833298941634
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.00784313725490196,129,0.7721805921734723,0.32371035536887743,0.23321067827399353,0.5175898183022251,0.7388406063902087,1.005375908135467,1.4746536556234646
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.011764705882352941,129,0.6928277572776589,0.328352618551685,0.21620757316396727,0.4387888735209194,0.6352900392501953,0.899440161672927,1.4147283548216638
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.01568627450980392,129,0.7040432552913855,0.3007065204452015,0.07773186550837917,0.48486294190254686,0.684166082086443,0.9012902726997215,1.370053065483389
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.0196078431372549,129,0.6865962632636671,0.3183545535502375,0.16148986853417824,0.45520709539337445,0.6655497577613125,0.8870887684887664,1.4597879231378936
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.023529411764705882,129,0.6731887965563672,0.29716839069118783,0.19889789643798633,0.47122406806428474,0.6366644381332789,0.8729770070736331,1.3706466087261375
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.027450980392156862,129,0.6926395830049371,0.3067727265361246,0.1063758238738616,0.49500798403662477,0.6922339231912601,0.9199981831679158,1.3430235181604004
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.03137254901960784,129,0.6697321498286221,0.29368131678190185,0.14790929241283826,0.46894893556936207,0.6448056016685737,0.870599914839241,1.257667038756354
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.03529411764705882,129,0.6711292250224029,0.2821564115324961,0.18291423839273135,0.46935781097435936,0.6788165585307017,0.8413411127422219,1.2787146067923512
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.0392156862745098,129,0.6625972435691121,0.28458474423058566,0.20461294027707247,0.463627986455192,0.6819894312254248,0.8407289281285923,1.3461560099250967
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.043137254901960784,129,0.6862434543543781,0.30486932402559436,0.11517972654241883,0.456543675664384,0.667406622244917,0.852872393522542,1.380233440737083
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.047058823529411764,129,0.6692201595617786,0.30309999923836106,0.17600588927934957,0.4295637341373362,0.669002751245925,0.8682911923500957,1.3413777210177826
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.050980392156862744,129,0.675300118831899,0.32776481248686046,0.09817848680129858,0.4394459562993436,0.6592328747666696,0.8797052286615026,1.4826516794106017
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.054901960784313725,129,0.6769663275963059,0.2930418508349585,0.1552673929163713,0.4753280613686986,0.6498421372078783,0.915179808572999,1.279069407311157
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.058823529411764705,129,0.6657551786125472,0.3193127668038732,0.09127203750339045,0.4311630311475883,0.6174626073093327,0.9365478501319162,1.3390719233096418
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.06274509803921569,129,0.6574702539028375,0.31182830332148104,0.12207626615662906,0.437302155458849,0.6405303751055772,0.8547925967341223,1.2663112377864039
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.06666666666666667,129,0.6853272336977754,0.32254147591401267,0.14786567508172843,0.43366892846701816,0.6908627398114908,0.8861380880959949,1.354874648116016
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.07058823529411765,129,0.6801066672776496,0.314780169535658,0.14872515250777324,0.44189799791096285,0.6619900940006233,0.9050188972994545,1.342102147611685
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.07450980392156863,129,0.6898939279597374,0.33009605082277627,0.11612986732057555,0.46727035875586975,0.6355252514505157,0.9113176869205297,1.3912998183574377
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.0784313725490196,129,0.6728869750438302,0.31941427926174537,0.07455810526340212,0.44944730223107743,0.6529760412536729,0.8473738674487087,1.3685451343006962
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.08235294117647059,129,0.6649945941713752,0.32319860763128194,0.14221835169011549,0.4232250657270295,0.6284635267469962,0.8758515180609643,1.4049941102432784
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.08627450980392157,129,0.6605345967190028,0.3039153597585122,0.09854973384571372,0.45149601838435094,0.6295278225364082,0.869424570647353,1.2766539607824403
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.09019607843137255,129,0.6497928392603833,0.3134436430134921,0.1077849258671233,0.4519801321413293,0.6342195014447748,0.823464118430109,1.2990801050379874
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.09411764705882353,129,0.6684441275054945,0.33391321373401994,0.10501933285039118,0.41595048936497603,0.6581236285858009,0.8889299574805287,1.3181498365552802
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.09803921568627451,129,0.6468854004159841,0.3101609886098045,0.15063080657585812,0.41598894373962114,0.6223660226229821,0.8102345567779313,1.2758811350409234
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.10196078431372549,129,0.6572540663323508,0.3255533647456087,0.115894961107703,0.42354083687705174,0.6305757410967837,0.8572786818732685,1.286440668135312
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.10588235294117647,129,0.6590596267824378,0.30869483859197416,0.11367175260581037,0.4379340732832464,0.6708891016621931,0.847581716690745,1.237061149931251
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.10980392156862745,129,0.6710469205083056,0.3255758755519277,0.12867840084926171,0.4138064066529942,0.6610739811336165,0.8575508786512188,1.4120317428997906
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.11372549019607843,129,0.655863710698618,0.31213100480357264,0.1353782430612225,0.42018230153187053,0.6641197564904351,0.8401094803710436,1.2525677505770416
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.11764705882352941,129,0.6431990144251425,0.32692322707067706,0.05540227881268134,0.4361520930975482,0.653597952845452,0.8695534261491793,1.2686490215401998
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.12156862745098039,129,0.6470105994921079,0.2966356318211318,0.1524536437869458,0.43228537842391335,0.6466489723666838,0.825233753657905,1.222074468995129
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.12549019607843137,129,0.6639907079633914,0.31949369198461575,0.12214482328081026,0.431149072244344,0.637980869306765,0.8540700363704723,1.3372851151291436
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.12941176470588234,129,0.6645602707830836,0.3220144589271234,0.11455276465348772,0.42844362753935555,0.6518944672857578,0.8631859019067767,1.3581104312774233
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.13333333333333333,129,0.6537155267109787,0.33870701599108316,0.05046878573645728,0.4055717856245798,0.6457957096118067,0.85537652819223,1.372049694120079
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.13725490196078433,129,0.6351874495946117,0.32835471193211746,0.0833053693782054,0.3975447543705198,0.6282218377672699,0.8548500335782392,1.3045822397996745
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.1411764705882353,129,0.6568905118363086,0.33626452970194115,0.09842114193395568,0.4217265888419568,0.6176831801603504,0.875975260584173,1.3656747597561196
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.14509803921568626,129,0.6748041028716908,0.3074561203875602,0.18965584410595182,0.4226509174377302,0.6644471989184548,0.8525079570765001,1.3229006057818826
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.14901960784313725,129,0.658330671567815,0.3358787787876212,0.08290390784408705,0.3869265724965104,0.6650501624306767,0.8751329352219591,1.265947599311534
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.15294117647058825,129,0.6530880400818987,0.3387507272969184,0.0836593240501872,0.3809850956393366,0.6560696523919098,0.8874660830415982,1.3573656462147279
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.1568627450980392,129,0.6454564873215416,0.35403484152476467,0.09364844798218663,0.3446420847507557,0.6302591535574429,0.862111235226425,1.4173769945672428
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.16078431372549018,129,0.6689885813137555,0.33154602826022705,0.14689809718097702,0.3911348373000218,0.6740785018975914,0.8751141580007142,1.3623401080339541
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.16470588235294117,129,0.6411241535831048,0.34879931977363016,0.07021871975228326,0.3947310009673221,0.6157842735041676,0.8556900002184272,1.3529321121007292
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.16862745098039217,129,0.6400409490499371,0.32649211419956864,0.13846159178495854,0.38117887142737134,0.6048516714365016,0.8386314761565097,1.3365676021840727
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.17254901960784313,129,0.6515495042938401,0.33646641675677497,0.0969135154751745,0.4235478185209706,0.6133326664192336,0.8754000141187949,1.330002057237328
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.1764705882352941,129,0.662620002034389,0.3292337598119917,0.11638533961014799,0.432333825785185,0.6410263307465567,0.862537898964907,1.318231194412005
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.1803921568627451,129,0.656883985072065,0.33986251098200787,0.13198362873492858,0.42251268134592673,0.6461172976712941,0.8613649904306984,1.4308033209103561
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.1843137254901961,129,0.6669434421399009,0.3317337560153626,0.15309388001150462,0.3892791532410125,0.661811416764455,0.898890485468981,1.3765716468611162
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.18823529411764706,129,0.6569563677884418,0.34781635331996114,0.09665407320049216,0.37657950065668544,0.6229275237746214,0.8941448258409688,1.3518548724447992
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.19215686274509802,129,0.661790390941026,0.3228015660860115,0.11353892554455033,0.4148186928185019,0.6254480072129027,0.8959335443678341,1.3305029499789665
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.19607843137254902,129,0.6644376475199902,0.32543028096907334,0.12525441447866523,0.4274126582545628,0.6309487421215323,0.8829180296492856,1.2977980019154582
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.2,129,0.6594170863583955,0.3315539214356751,0.09679892670751948,0.4076186556825722,0.6293181723084763,0.8695443304507801,1.354631161053491
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.20392156862745098,129,0.6646885112485301,0.33001145313147157,0.15016935092305647,0.4064691783590141,0.6522268377331285,0.884475995436852,1.36762008792543
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.20784313725490194,129,0.6573887495676416,0.32405537918456806,0.09584748810357688,0.43802945522637005,0.6382029323112499,0.8600999547957323,1.3670642114819427
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.21176470588235294,129,0.6473939124728603,0.33856507126267915,0.09201881918617083,0.3663545071846936,0.6642971844737886,0.8702364095364006,1.3473568305200494
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.21568627450980393,129,0.6588904020289976,0.34224803593921993,0.11972444573476348,0.4048430248402324,0.6632554500874949,0.8756905027146299,1.368063650520408
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.2196078431372549,129,0.6752155061476615,0.3248664406732215,0.16032309498634378,0.43210554036371995,0.6755761736452567,0.888745394655275,1.3602182979698525
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.22352941176470587,129,0.6613103466441804,0.33954701536860915,0.08575156482109363,0.3812333945812912,0.6717571434145385,0.8809763580349956,1.3667594916869588
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.22745098039215686,129,0.6775324586962055,0.3392094773914012,0.14620507668479873,0.4159380497244327,0.668098266208116,0.914691243679931,1.350360725634426
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.23137254901960785,129,0.6698201739654465,0.33559597873256736,0.1569155263285422,0.4010319303916796,0.6812287132904487,0.8893681413510803,1.3578078875875828
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.23529411764705882,129,0.6602522840800386,0.32555341196039067,0.12489441302316943,0.425811687537478,0.6198366233837337,0.8694506301771054,1.3732696564492737
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.2392156862745098,129,0.6535925911404495,0.334306031680421,0.12192224330378325,0.40376100949140376,0.6405859202819647,0.8749212764975011,1.3630349200122227
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.24313725490196078,129,0.6720344598948267,0.3451420580269645,0.1340580050115185,0.41847912965753487,0.6479115416470903,0.8749173607066821,1.3569233432126329
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.24705882352941178,129,0.656764784512989,0.3323111661680826,0.12150481644662453,0.4095454249824911,0.5961623904018679,0.9370638024135592,1.3665477855274077
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.25098039215686274,129,0.6569427407916401,0.3560468837423264,0.09377258233840385,0.38361966875802866,0.621739281813966,0.918342095061717,1.360533921101018
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.2549019607843137,129,0.6443527925195397,0.33501067599342715,0.1198582635944699,0.38607769148415094,0.62384712849549,0.85303145309584,1.2933559479608432
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.2588235294117647,129,0.6467165476649489,0.34706472809060834,0.05745197596880399,0.4107103147909674,0.6434232625733779,0.8816852968286178,1.3380949054571016
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.2627450980392157,129,0.6620974810438449,0.34537667751913304,0.09070835084397212,0.4162152804296068,0.6284918698180685,0.8982606052070434,1.3836645311994764
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.26666666666666666,129,0.64009309493632,0.348178786390143,0.09239212367189303,0.37809484573948604,0.6211669918077735,0.8916613597144616,1.2598574885032296
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.27058823529411763,129,0.656129827634573,0.3540281518232771,0.11208785836027133,0.3814497276156285,0.6168119923460085,0.9077718431559181,1.4195987106445858
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.27450980392156865,129,0.6321791232289485,0.3438166161610042,0.07571659041330235,0.37903026869726303,0.6190560113598402,0.8379559944218404,1.3099943719574803
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.2784313725490196,129,0.6509237254066993,0.3367991370141222,0.07984181025748903,0.39520010426448426,0.6013631531043342,0.9022314935086072,1.3465484486311927
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.2823529411764706,129,0.6391597111797312,0.3382748139335996,0.1067923063014489,0.39397076961702393,0.6194837265324761,0.8753178674144426,1.2878044574457028
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.28627450980392155,129,0.6418265393368363,0.3333221360993574,0.11753098719433362,0.3900498140397881,0.6213139323301197,0.8501151702678396,1.3340575197188413
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.2901960784313725,129,0.6324257808836649,0.33805807827953105,0.07832607876863601,0.36970721646195315,0.6076375692197147,0.8763624370018562,1.2681107966262148
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.29411764705882354,129,0.6299935605538572,0.34428513914226627,0.07405530001237182,0.3856593312650247,0.5936507477911643,0.8781180406269968,1.329953276070615
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.2980392156862745,129,0.6438667189736315,0.3463203772591059,0.1251564145262926,0.3814081921462003,0.6104995228041249,0.87497029590362,1.3677003233846101
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.30196078431372547,129,0.6350381338599209,0.3434953381814888,0.07118067493726948,0.3764875213409778,0.6132198071865763,0.8890832840459476,1.375203844462516
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.3058823529411765,129,0.6314909059962174,0.3420489134777019,0.1185570393133431,0.3677976072123591,0.5786696662598239,0.8745911601945265,1.321863630985693
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.30980392156862746,129,0.6359640144261229,0.34863817208293485,0.0955011305723667,0.36329966597794866,0.6129895509087747,0.8970535573914692,1.342422542265895
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.3137254901960784,129,0.6282943696777831,0.3513708823965853,0.11666998140149144,0.36516495858904097,0.5908629263778108,0.8984194515413094,1.342429843916928
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.3176470588235294,129,0.6356210712342018,0.34199366771933387,0.08504041348891342,0.3557176347343253,0.6279756523165538,0.8538781078478068,1.3162220921846066
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.32156862745098036,129,0.6341549622029654,0.3427574431871603,0.1115158223742183,0.3639373615203592,0.5787514469185674,0.8750398362662722,1.3593288628565317
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.3254901960784314,129,0.6396880894445882,0.34080174932623014,0.10886882351452462,0.36285805535909876,0.6068068465980733,0.8733378862188327,1.3676019717999475
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.32941176470588235,129,0.6336900116568153,0.34163068637810157,0.0797205757509935,0.35634132268927693,0.612171342521093,0.8749677690796498,1.312448839847082
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.3333333333333333,129,0.6353653020622707,0.33031021377208336,0.10961217674441188,0.3643269874981793,0.6129388655126543,0.847755454757451,1.2989169700617487
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.33725490196078434,129,0.6383146901924527,0.33185644399394515,0.06297237460850207,0.3965185048507836,0.6148197211338332,0.8581804083583314,1.255604989296793
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.3411764705882353,129,0.6348186097346706,0.34389705865562037,0.0747426319448919,0.36098027972523505,0.5862631384568229,0.8766135529090215,1.3593535382366941
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.34509803921568627,129,0.6339520807669667,0.3370576899612761,0.07777898005688186,0.3482185856513249,0.6154562867185998,0.8538670798263172,1.3477874311575586
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.34901960784313724,129,0.6247634346738188,0.3456969982209595,0.08270028798342405,0.3427280528212595,0.5747639531416217,0.8489802002669107,1.3677847714107596
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.3529411764705882,129,0.6329028953748477,0.3224241028467353,0.12882599060441055,0.41000082448706665,0.5941335324067812,0.847088911226958,1.3107672937101176
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.3568627450980392,129,0.6394109919579403,0.3502085110695525,0.07955743669006733,0.3800854361754339,0.6094535957171625,0.8686206085192955,1.36326129893459
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.3607843137254902,129,0.6330291644210944,0.3467606814162853,0.07422752783621019,0.3420893979360244,0.6296564142353226,0.8833410832585461,1.3417481007892473
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.36470588235294116,129,0.6368006237050453,0.34471934217383454,0.08442666086761562,0.3577237857941318,0.5937977037652287,0.8647287920254262,1.3486163238968785
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.3686274509803922,129,0.6279939356622802,0.3437583354324002,0.08664001728778203,0.35119809597027074,0.6089790674825546,0.8468743676382215,1.3713687472906668
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.37254901960784315,129,0.636483893349247,0.33302404950720654,0.13227569648715545,0.37201492483492804,0.6132721579390458,0.8585267849009308,1.3477027688726717
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.3764705882352941,129,0.6357288639104353,0.3377112831315886,0.10749787178453812,0.37576919343715415,0.5904693864531843,0.8749801551542187,1.3179803512543975
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.3803921568627451,129,0.625492599546323,0.33366444990244354,0.10014272308249149,0.3908192871059615,0.5942578140963118,0.8555329558507805,1.2839197808585088
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.38431372549019605,129,0.6191600142859176,0.34006681840020414,0.09170445071543248,0.36166306471463694,0.5683934065591003,0.8545682118910475,1.3319533512263955
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.38823529411764707,129,0.6335506760994121,0.326248170380743,0.10174026041372294,0.3955783537366371,0.6303826606532239,0.8530501735531999,1.2506829610237937
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.39215686274509803,129,0.6340555512192011,0.3318919354477255,0.09340690761813752,0.3710556378230524,0.6246023204527121,0.856278432241886,1.2969188101364628
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.396078431372549,129,0.6333106052985161,0.32979076875452246,0.1096958309293998,0.4007723767731989,0.634541603236626,0.8468743676382215,1.2768391998514592
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.4,129,0.6425960932987055,0.3288365971769949,0.08430587528140832,0.4006405513864356,0.640844383881311,0.8530824099608958,1.3452009863281518
compare_entropy_n1_vs_n2_relative_curve_all,n1-N2P,0.403921568627451,129,0.6247001277746123,0.32500074815716606,0.08654830503333863,0.3806686146198313,0.599964412823377,0.8557934438397479,1.3145503456370018
